Image 1,Image 2,Preprocessing,Detector,KP1,KP2,Matches,Inliers,Precision,Recall
cap_11.tiff,cap_21.tiff,Hist Eq,FAST_FREAK,13,12,3,0,0.0,0.0
cap_11.tiff,cap_21.tiff,CLAHE,SIFT,14,17,2,0,0.0,0.0
cap_11.tiff,cap_21.tiff,CLAHE,ORB,11,3,3,0,0.0,0.0
cap_11.tiff,cap_21.tiff,CLAHE,AKAZE,0,0,0,0,0.0,0.0
cap_11.tiff,cap_21.tiff,CLAHE,KAZE,34,30,6,3,0.5,0.1
cap_11.tiff,cap_21.tiff,CLAHE,BRISK,4,4,0,0,0.0,0.0
cap_11.tiff,cap_21.tiff,CLAHE,FAST_BRIEF,6,0,0,0,0.0,0.0
cap_11.tiff,cap_21.tiff,CLAHE,FAST_FREAK,6,3,0,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gauss+Sharpen,SIFT,11,8,4,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gauss+Sharpen,ORB,9,3,2,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gauss+Sharpen,AKAZE,7,8,3,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gauss+Sharpen,KAZE,22,16,6,5,0.833,0.312
cap_11.tiff,cap_21.tiff,Gauss+Sharpen,BRISK,7,3,7,7,1.0,2.333
cap_11.tiff,cap_21.tiff,Gauss+Sharpen,FAST_BRIEF,7,2,7,7,1.0,3.5
cap_11.tiff,cap_21.tiff,Gauss+Sharpen,FAST_FREAK,8,6,3,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gamma(0.5),SIFT,9,13,6,4,0.667,0.444
cap_11.tiff,cap_21.tiff,Gamma(0.5),ORB,5,0,0,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gamma(0.5),AKAZE,0,0,0,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gamma(0.5),KAZE,15,15,4,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gamma(0.5),BRISK,3,2,3,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gamma(0.5),FAST_BRIEF,3,0,0,0,0.0,0.0
cap_11.tiff,cap_21.tiff,Gamma(0.5),FAST_FREAK,3,0,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Linear,SIFT,5,6,4,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Linear,ORB,7,11,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Linear,AKAZE,6,6,1,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Linear,KAZE,17,16,6,4,0.667,0.25
cap_03.tiff,cap_12.tiff,Linear,BRISK,3,4,1,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Linear,FAST_BRIEF,5,5,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Linear,FAST_FREAK,7,6,4,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Log Norm,SIFT,5,8,3,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Log Norm,ORB,8,4,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Log Norm,AKAZE,2,2,1,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Log Norm,KAZE,14,17,2,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Log Norm,BRISK,3,4,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Log Norm,FAST_BRIEF,2,1,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Log Norm,FAST_FREAK,3,1,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Hist Eq,SIFT,18,24,3,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Hist Eq,ORB,0,0,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Hist Eq,KAZE,6,17,3,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Hist Eq,BRISK,2,9,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Hist Eq,FAST_BRIEF,2,6,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Hist Eq,FAST_FREAK,14,10,1,0,0.0,0.0
cap_03.tiff,cap_12.tiff,CLAHE,SIFT,11,19,1,0,0.0,0.0
cap_03.tiff,cap_12.tiff,CLAHE,ORB,11,16,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,CLAHE,AKAZE,10,9,3,0,0.0,0.0
cap_03.tiff,cap_12.tiff,CLAHE,KAZE,24,36,6,4,0.667,0.167
cap_03.tiff,cap_12.tiff,CLAHE,BRISK,8,11,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,CLAHE,FAST_BRIEF,0,0,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,CLAHE,FAST_FREAK,5,10,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gauss+Sharpen,SIFT,9,11,3,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gauss+Sharpen,ORB,11,11,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gauss+Sharpen,AKAZE,7,8,1,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gauss+Sharpen,KAZE,0,0,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gauss+Sharpen,BRISK,7,9,1,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gauss+Sharpen,FAST_BRIEF,8,9,8,1,0.125,0.125
cap_03.tiff,cap_12.tiff,Gauss+Sharpen,FAST_FREAK,10,10,2,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gamma(0.5),SIFT,0,0,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gamma(0.5),ORB,11,10,1,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gamma(0.5),AKAZE,5,6,2,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gamma(0.5),KAZE,0,0,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gamma(0.5),BRISK,4,8,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gamma(0.5),FAST_BRIEF,7,8,0,0,0.0,0.0
cap_03.tiff,cap_12.tiff,Gamma(0.5),FAST_FREAK,7,9,1,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Linear,SIFT,7,7,6,4,0.667,0.571
cap_15.tiff,cap_16.tiff,Linear,ORB,10,9,1,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Linear,AKAZE,7,7,6,4,0.667,0.571
cap_15.tiff,cap_16.tiff,Linear,KAZE,19,11,11,5,0.455,0.455
cap_15.tiff,cap_16.tiff,Linear,BRISK,9,10,4,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Linear,FAST_BRIEF,3,3,3,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Linear,FAST_FREAK,4,4,3,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Log Norm,SIFT,12,7,7,6,0.857,0.857
cap_15.tiff,cap_16.tiff,Log Norm,ORB,3,5,1,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Log Norm,AKAZE,3,2,3,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Log Norm,KAZE,22,20,14,7,0.5,0.35
cap_15.tiff,cap_16.tiff,Log Norm,BRISK,1,2,0,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Log Norm,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Log Norm,FAST_FREAK,3,3,2,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Hist Eq,SIFT,17,20,7,6,0.857,0.353
cap_15.tiff,cap_16.tiff,Hist Eq,ORB,9,8,4,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Hist Eq,AKAZE,3,1,0,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Hist Eq,KAZE,22,16,14,13,0.929,0.812
cap_15.tiff,cap_16.tiff,Hist Eq,BRISK,2,4,0,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Hist Eq,FAST_BRIEF,0,0,0,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Hist Eq,FAST_FREAK,0,0,0,0,0.0,0.0
cap_15.tiff,cap_16.tiff,CLAHE,SIFT,11,9,9,4,0.444,0.444
cap_15.tiff,cap_16.tiff,CLAHE,ORB,18,7,7,6,0.857,0.857
cap_15.tiff,cap_16.tiff,CLAHE,AKAZE,8,7,6,6,1.0,0.857
cap_15.tiff,cap_16.tiff,CLAHE,KAZE,33,28,21,19,0.905,0.679
cap_15.tiff,cap_16.tiff,CLAHE,BRISK,3,8,1,0,0.0,0.0
cap_15.tiff,cap_16.tiff,CLAHE,FAST_BRIEF,3,2,2,0,0.0,0.0
cap_15.tiff,cap_16.tiff,CLAHE,FAST_FREAK,0,0,0,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Gauss+Sharpen,SIFT,10,9,6,3,0.5,0.333
cap_15.tiff,cap_16.tiff,Gauss+Sharpen,ORB,0,0,0,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Gauss+Sharpen,AKAZE,9,8,7,7,1.0,0.875
cap_15.tiff,cap_16.tiff,Gauss+Sharpen,KAZE,24,17,18,4,0.222,0.235
cap_15.tiff,cap_16.tiff,Gauss+Sharpen,BRISK,13,10,3,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Gauss+Sharpen,FAST_BRIEF,8,3,4,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Gauss+Sharpen,FAST_FREAK,12,5,7,3,0.429,0.6
cap_15.tiff,cap_16.tiff,Gamma(0.5),SIFT,7,7,6,2,0.333,0.286
cap_15.tiff,cap_16.tiff,Gamma(0.5),ORB,9,11,4,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Gamma(0.5),AKAZE,6,7,6,2,0.333,0.333
cap_15.tiff,cap_16.tiff,Gamma(0.5),KAZE,21,14,16,4,0.25,0.286
cap_15.tiff,cap_16.tiff,Gamma(0.5),BRISK,4,8,3,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Gamma(0.5),FAST_BRIEF,3,2,3,0,0.0,0.0
cap_15.tiff,cap_16.tiff,Gamma(0.5),FAST_FREAK,6,5,6,6,1.0,1.2
cap_01.tiff,cap_06.tiff,Linear,SIFT,5,8,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Linear,ORB,8,6,3,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Linear,AKAZE,6,8,2,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Linear,KAZE,11,27,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Linear,BRISK,5,4,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Linear,FAST_BRIEF,3,6,2,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Linear,FAST_FREAK,3,8,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Log Norm,SIFT,10,12,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Log Norm,ORB,8,2,4,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Log Norm,AKAZE,1,3,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Log Norm,KAZE,0,0,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Log Norm,BRISK,4,2,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Log Norm,FAST_BRIEF,2,1,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Log Norm,FAST_FREAK,3,1,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Hist Eq,SIFT,18,44,8,7,0.875,0.389
cap_01.tiff,cap_06.tiff,Hist Eq,ORB,9,10,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Hist Eq,AKAZE,0,4,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Hist Eq,KAZE,0,0,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Hist Eq,BRISK,7,82,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Hist Eq,FAST_BRIEF,5,11,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Hist Eq,FAST_FREAK,7,21,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,CLAHE,SIFT,9,8,4,0,0.0,0.0
cap_01.tiff,cap_06.tiff,CLAHE,ORB,7,9,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,CLAHE,AKAZE,7,11,3,0,0.0,0.0
cap_01.tiff,cap_06.tiff,CLAHE,KAZE,26,44,10,3,0.3,0.115
cap_01.tiff,cap_06.tiff,CLAHE,BRISK,7,4,2,0,0.0,0.0
cap_01.tiff,cap_06.tiff,CLAHE,FAST_BRIEF,2,7,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,CLAHE,FAST_FREAK,3,8,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gauss+Sharpen,SIFT,5,10,2,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gauss+Sharpen,ORB,11,9,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gauss+Sharpen,AKAZE,7,9,2,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gauss+Sharpen,KAZE,19,33,6,5,0.833,0.263
cap_01.tiff,cap_06.tiff,Gauss+Sharpen,BRISK,6,7,4,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gauss+Sharpen,FAST_BRIEF,7,8,2,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gauss+Sharpen,FAST_FREAK,8,10,2,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gamma(0.5),SIFT,5,11,3,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gamma(0.5),ORB,9,7,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gamma(0.5),AKAZE,4,8,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gamma(0.5),KAZE,16,35,6,4,0.667,0.25
cap_01.tiff,cap_06.tiff,Gamma(0.5),BRISK,4,2,0,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gamma(0.5),FAST_BRIEF,3,5,1,0,0.0,0.0
cap_01.tiff,cap_06.tiff,Gamma(0.5),FAST_FREAK,4,5,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Linear,SIFT,4,10,1,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Linear,ORB,6,0,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Linear,AKAZE,6,7,3,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Linear,KAZE,12,18,3,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Linear,BRISK,6,2,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Linear,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Linear,FAST_FREAK,2,4,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Log Norm,SIFT,7,12,3,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Log Norm,ORB,5,0,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Log Norm,AKAZE,2,2,1,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Log Norm,KAZE,17,13,7,4,0.571,0.308
cap_00.tiff,cap_24.tiff,Log Norm,BRISK,3,0,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Log Norm,FAST_FREAK,2,1,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Hist Eq,SIFT,14,25,1,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Hist Eq,ORB,5,6,1,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Hist Eq,KAZE,17,16,3,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Hist Eq,BRISK,1,4,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Hist Eq,FAST_BRIEF,1,7,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Hist Eq,FAST_FREAK,4,16,2,0,0.0,0.0
cap_00.tiff,cap_24.tiff,CLAHE,SIFT,10,14,3,0,0.0,0.0
cap_00.tiff,cap_24.tiff,CLAHE,ORB,8,4,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,CLAHE,AKAZE,7,9,2,0,0.0,0.0
cap_00.tiff,cap_24.tiff,CLAHE,KAZE,18,30,6,3,0.5,0.167
cap_00.tiff,cap_24.tiff,CLAHE,BRISK,4,2,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,CLAHE,FAST_BRIEF,2,0,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,CLAHE,FAST_FREAK,5,2,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Gauss+Sharpen,SIFT,11,11,7,7,1.0,0.636
cap_00.tiff,cap_24.tiff,Gauss+Sharpen,ORB,11,2,6,6,1.0,3.0
cap_00.tiff,cap_24.tiff,Gauss+Sharpen,AKAZE,7,8,3,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Gauss+Sharpen,KAZE,15,24,6,6,1.0,0.4
cap_00.tiff,cap_24.tiff,Gauss+Sharpen,BRISK,10,2,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Gauss+Sharpen,FAST_BRIEF,4,3,4,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Gauss+Sharpen,FAST_FREAK,7,8,7,7,1.0,1.0
cap_00.tiff,cap_24.tiff,Gamma(0.5),SIFT,6,10,2,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Gamma(0.5),ORB,10,0,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Gamma(0.5),AKAZE,5,5,3,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Gamma(0.5),KAZE,12,16,9,7,0.778,0.583
cap_00.tiff,cap_24.tiff,Gamma(0.5),BRISK,4,2,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Gamma(0.5),FAST_BRIEF,2,1,0,0,0.0,0.0
cap_00.tiff,cap_24.tiff,Gamma(0.5),FAST_FREAK,4,4,1,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Linear,SIFT,8,4,4,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Linear,ORB,9,6,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Linear,AKAZE,8,6,3,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Linear,KAZE,21,11,4,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Linear,BRISK,8,1,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Linear,FAST_BRIEF,5,1,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Linear,FAST_FREAK,5,4,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Log Norm,SIFT,14,4,6,4,0.667,1.0
cap_13.tiff,cap_27.tiff,Log Norm,ORB,6,0,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Log Norm,AKAZE,3,1,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Log Norm,KAZE,21,13,6,5,0.833,0.385
cap_13.tiff,cap_27.tiff,Log Norm,BRISK,3,0,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Log Norm,FAST_BRIEF,2,0,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Log Norm,FAST_FREAK,3,2,1,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Hist Eq,SIFT,26,19,6,4,0.667,0.211
cap_13.tiff,cap_27.tiff,Hist Eq,ORB,15,8,2,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Hist Eq,AKAZE,3,1,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Hist Eq,KAZE,24,13,9,7,0.778,0.538
cap_13.tiff,cap_27.tiff,Hist Eq,BRISK,5,8,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Hist Eq,FAST_BRIEF,8,7,4,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Hist Eq,FAST_FREAK,0,0,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,CLAHE,SIFT,15,12,2,0,0.0,0.0
cap_13.tiff,cap_27.tiff,CLAHE,ORB,19,13,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,CLAHE,AKAZE,9,8,2,0,0.0,0.0
cap_13.tiff,cap_27.tiff,CLAHE,KAZE,33,24,13,3,0.231,0.125
cap_13.tiff,cap_27.tiff,CLAHE,BRISK,6,4,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,CLAHE,FAST_BRIEF,5,1,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,CLAHE,FAST_FREAK,8,3,3,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gauss+Sharpen,SIFT,6,5,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gauss+Sharpen,ORB,11,12,2,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gauss+Sharpen,AKAZE,8,6,4,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gauss+Sharpen,KAZE,24,14,9,4,0.444,0.286
cap_13.tiff,cap_27.tiff,Gauss+Sharpen,BRISK,9,7,2,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gauss+Sharpen,FAST_BRIEF,4,5,3,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gauss+Sharpen,FAST_FREAK,6,7,2,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gamma(0.5),SIFT,8,7,3,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gamma(0.5),ORB,10,5,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gamma(0.5),AKAZE,7,5,4,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gamma(0.5),KAZE,20,15,9,9,1.0,0.6
cap_13.tiff,cap_27.tiff,Gamma(0.5),BRISK,4,2,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gamma(0.5),FAST_BRIEF,3,0,0,0,0.0,0.0
cap_13.tiff,cap_27.tiff,Gamma(0.5),FAST_FREAK,4,3,3,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Linear,SIFT,5,3,2,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Linear,ORB,7,9,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Linear,AKAZE,6,8,4,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Linear,KAZE,0,0,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Linear,BRISK,3,6,2,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Linear,FAST_BRIEF,5,3,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Linear,FAST_FREAK,7,4,1,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Log Norm,SIFT,5,6,2,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Log Norm,ORB,8,4,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Log Norm,AKAZE,2,3,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Log Norm,KAZE,14,19,6,3,0.5,0.214
cap_03.tiff,cap_30.tiff,Log Norm,BRISK,3,3,1,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Log Norm,FAST_BRIEF,2,2,2,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Log Norm,FAST_FREAK,3,4,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Hist Eq,SIFT,18,16,4,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Hist Eq,ORB,5,6,1,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Hist Eq,KAZE,6,17,1,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Hist Eq,BRISK,2,5,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Hist Eq,FAST_BRIEF,2,4,2,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Hist Eq,FAST_FREAK,14,5,4,0,0.0,0.0
cap_03.tiff,cap_30.tiff,CLAHE,SIFT,11,8,4,0,0.0,0.0
cap_03.tiff,cap_30.tiff,CLAHE,ORB,11,7,1,0,0.0,0.0
cap_03.tiff,cap_30.tiff,CLAHE,AKAZE,10,7,4,0,0.0,0.0
cap_03.tiff,cap_30.tiff,CLAHE,KAZE,24,23,7,3,0.429,0.13
cap_03.tiff,cap_30.tiff,CLAHE,BRISK,8,2,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,CLAHE,FAST_BRIEF,5,2,4,0,0.0,0.0
cap_03.tiff,cap_30.tiff,CLAHE,FAST_FREAK,5,5,2,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gauss+Sharpen,SIFT,9,3,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gauss+Sharpen,ORB,11,12,1,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gauss+Sharpen,AKAZE,7,9,2,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gauss+Sharpen,KAZE,15,22,7,6,0.857,0.4
cap_03.tiff,cap_30.tiff,Gauss+Sharpen,BRISK,7,8,1,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gauss+Sharpen,FAST_BRIEF,8,5,2,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gauss+Sharpen,FAST_FREAK,10,7,2,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gamma(0.5),SIFT,7,4,3,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gamma(0.5),ORB,11,8,0,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gamma(0.5),AKAZE,5,7,1,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gamma(0.5),KAZE,14,16,3,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gamma(0.5),BRISK,4,3,1,0,0.0,0.0
cap_03.tiff,cap_30.tiff,Gamma(0.5),FAST_BRIEF,7,2,7,6,0.857,3.0
cap_03.tiff,cap_30.tiff,Gamma(0.5),FAST_FREAK,7,4,4,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Linear,SIFT,3,11,2,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Linear,ORB,5,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Linear,AKAZE,8,7,4,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Linear,KAZE,0,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Linear,BRISK,3,2,3,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Linear,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Linear,FAST_FREAK,2,5,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Log Norm,SIFT,0,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Log Norm,ORB,8,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Log Norm,AKAZE,3,2,3,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Log Norm,KAZE,20,14,10,5,0.5,0.357
cap_17.tiff,cap_22.tiff,Log Norm,BRISK,3,1,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Log Norm,FAST_FREAK,3,1,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Hist Eq,SIFT,0,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Hist Eq,ORB,0,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Hist Eq,AKAZE,0,1,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Hist Eq,KAZE,17,15,8,5,0.625,0.333
cap_17.tiff,cap_22.tiff,Hist Eq,BRISK,4,2,3,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Hist Eq,FAST_BRIEF,4,2,1,0,0.0,0.0
